feature,best_lag_steps,best_lag_label,pearson,abs_pearson,spearman,abs_spearman,samples,mutual_information,transfer_entropy,importance_mean,pearson_score,spearman_score,mi_score,te_score,rf_score,consensus_score
tratadores_e_intercambiadores_de_butano | AI-1224B,0,0min (0.00h),-0.8053571087171038,0.8053571087171038,-0.8588792128854029,0.8588792128854029,119456,3.930344484738495,0.07609469688761494,1.836008858327107,1.0,1.0,1.0,0.36975182359072173,1.0,0.9054627735386084
psh | LI-4040,84,420min (7.00h),-0.551527208494218,0.551527208494218,-0.3281229553934973,0.3281229553934973,81255,0.2608059967850682,0.02141283956273115,-2.0747179716160136e-05,0.681500378016786,0.3817280937387468,0.06635703251910269,0.1040471517781159,0.024189537659032225,0.2625601722503045
debutanizadora_y_tratamiento_de_alquilato | TI-2102,21,105min (1.75h),-0.44885992597699154,0.44885992597699154,-0.6767272979156321,0.6767272979156321,116086,,,,0.5526759540893159,0.7878133133471057,0.0,0.0,0.02420056434126566,0.26239112660971126
reactor_de_alquilacion | FI-1059A,51,255min (4.25h),-0.4908534762527947,0.4908534762527947,-0.3187763154074249,0.3187763154074249,118337,0.3466887863712289,0.03522152753627019,0.0006832328801475995,0.6053684457021321,0.3708402995022092,0.08820824426902514,0.1711449623805041,0.024563688002596458,0.2564224715623942
psh | FIC-4061,63,315min (5.25h),-0.4897797923228634,0.4897797923228634,-0.3409274098537817,0.3409274098537817,117423,0.38684844916111594,0.027087812745765015,-0.0023252861870816516,0.6040212130651879,0.39664385658854456,0.09842609233446234,0.1316224200830053,0.022964724471099263,0.25567164435169676
horno | FI-1000-ISOBUTANO-REPOSICION,69,345min (5.75h),-0.49221400635958806,0.49221400635958806,-0.2898441614539913,0.2898441614539913,117896,0.3738551938832151,0.030311634102430096,-0.0010917435559626154,0.6070756059867557,0.33713756359559344,0.0951202102856105,0.14728729390881376,0.023620325993852095,0.24936175367793514
debutanizadora_y_tratamiento_de_alquilato | PDI-2110,84,420min (7.00h),0.5216527534443869,0.5216527534443869,0.28019344161611615,0.28019344161611615,113671,0.23339142604128682,0.027647357371213738,-0.0012004907346037097,0.6440146340915405,0.32589555021048067,0.05938192617658437,0.13434130397508012,0.023562529194525023,0.24780620418466737
horno | TI-1105A,108,540min (9.00h),-0.5007480963938357,0.5007480963938357,-0.19604970118128207,0.19604970118128207,95285,0.3182191572435631,0.02995282264529696,0.03641598287643845,0.617783975834011,0.22787746740080164,0.08096469876348149,0.14554379277106477,0.043554880296017895,0.23754084281098348
debutanizadora_y_tratamiento_de_alquilato | FIC-2100,54,270min (4.50h),-0.4820574083871935,0.4820574083871935,-0.29857359842855147,0.29857359842855147,117295,0.3827488842406215,,0.0022703916687117215,0.5943313524059024,0.34730638508882117,0.09738303747339024,0.0,0.025407228949121532,0.2265072105967572
isostripper | FIC-2100,57,285min (4.75h),-0.47773562371313993,0.47773562371313993,-0.3024878113752462,0.3024878113752462,119085,0.383973158211278,,0.005221234879064271,0.5889084814841937,0.3518660070733106,0.09769453026375768,0.0,0.026975538996385162,0.22628981223389286
horno | TI-1514,108,540min (9.00h),-0.47955916032197055,0.47955916032197055,-0.28783041474083826,0.28783041474083826,94169,0.35763180387239935,,0.018561815519767155,0.5911966111335183,0.334791773034495,0.09099248304088398,0.0,0.034065772249627146,0.2247328584091374
debutanizadora_y_tratamiento_de_alquilato | PI-2110B,66,330min (5.50h),-0.49516513953980706,0.49516513953980706,-0.23368903661470952,0.23368903661470952,114420,0.19096268103413738,0.019551397736509823,0.00114156332299499,0.6107786165520852,0.27172309962905067,0.04858675410657879,0.09500221779579261,0.024807280829203627,0.22362262278036443
lab_carga_D03_a_E28 | FIC-1903C_OLEFINAS_2,51,255min (4.25h),-0.4561439672422264,0.4561439672422264,-0.43552804918236093,0.43552804918236093,54957,,,,0.5618157929635,0.5068430615637322,0.0,0.0,0.02420056434126566,0.22253054856075125
lab_isobutano_reciclo | FIC-1903C-Olefinas 2,51,255min (4.25h),-0.45047684315757885,0.45047684315757885,-0.43911533758412236,0.43911533758412236,55476,,,,0.5547048226754951,0.5110218528773696,0.0,0.0,0.02420056434126566,0.2213796246857956
